1.400000000000000000e+01 5.000000000000000000e+00 9.426224650710000788e+02
1.200000000000000000e+01 1.000000000000000000e+01 2.473266973329999985e+02
1.700000000000000000e+01 1.500000000000000000e+01 3.429324327360000098e+02
1.000000000000000000e+01 1.000000000000000000e+01 2.016067050919999986e+02
1.300000000000000000e+01 1.100000000000000000e+01 3.805416195099999754e+02
2.500000000000000000e+01 2.200000000000000000e+01 5.385745633110000199e+02
4.000000000000000000e+01 3.500000000000000000e+01 7.578504545829999870e+02
1.000000000000000000e+01 4.000000000000000000e+00 3.216778370540000083e+02
1.700000000000000000e+01 1.100000000000000000e+01 7.849385088489999589e+02
1.100000000000000000e+01 7.000000000000000000e+00 3.219618091159999835e+02
8.000000000000000000e+00 8.000000000000000000e+00 2.515722368149999966e+02
3.100000000000000000e+01 2.700000000000000000e+01 5.491990394450000394e+02
1.000000000000000000e+00 1.000000000000000000e+00 2.366090705739999933e+01
2.500000000000000000e+01 2.400000000000000000e+01 5.476437560340000346e+02
1.600000000000000000e+01 1.600000000000000000e+01 4.624752221030000214e+02
4.200000000000000000e+01 2.900000000000000000e+01 1.779829883549999977e+03
5.200000000000000000e+01 4.300000000000000000e+01 1.309001505610000095e+03
1.900000000000000000e+01 1.700000000000000000e+01 3.956029436819999887e+02
2.000000000000000000e+00 2.000000000000000000e+00 3.686047673379999878e+01
2.000000000000000000e+00 2.000000000000000000e+00 4.799523598810000635e+01
1.660000000000000000e+02 5.300000000000000000e+01 1.870908018000000084e+04
1.700000000000000000e+01 1.400000000000000000e+01 3.651164018219999434e+02
3.300000000000000000e+01 3.000000000000000000e+01 7.055132912130000022e+02
1.500000000000000000e+01 1.400000000000000000e+01 2.835255182020000007e+02
2.700000000000000000e+01 2.500000000000000000e+01 5.719122712209999690e+02
2.800000000000000000e+01 2.300000000000000000e+01 5.940302409580000358e+02
1.700000000000000000e+01 1.600000000000000000e+01 7.328982483419999880e+02
6.000000000000000000e+00 6.000000000000000000e+00 1.355183137439999825e+02
9.700000000000000000e+01 8.400000000000000000e+01 2.198007643219999864e+03
2.100000000000000000e+01 1.800000000000000000e+01 4.314623674980000487e+02
1.270000000000000000e+02 1.070000000000000000e+02 2.720917545169999812e+03
5.000000000000000000e+00 5.000000000000000000e+00 1.645833032070000002e+02
4.600000000000000000e+01 3.700000000000000000e+01 9.174118808619999754e+02
2.000000000000000000e+01 1.600000000000000000e+01 4.209100217890000408e+02
6.000000000000000000e+00 4.000000000000000000e+00 1.514259546190000094e+02
2.220000000000000000e+02 1.780000000000000000e+02 5.007212625649999609e+03
2.000000000000000000e+01 1.500000000000000000e+01 7.553987087430000429e+02
2.500000000000000000e+01 2.000000000000000000e+01 9.118808665719999453e+02
3.200000000000000000e+01 3.000000000000000000e+01 5.832311485159999620e+02
2.100000000000000000e+01 1.600000000000000000e+01 8.858480781910000132e+02
8.600000000000000000e+01 6.000000000000000000e+01 2.090787858239999878e+03
2.300000000000000000e+01 1.700000000000000000e+01 4.471907605419999641e+02
2.900000000000000000e+01 6.000000000000000000e+00 3.049275601670000015e+03
7.200000000000000000e+01 6.000000000000000000e+01 1.458444203999999900e+03
1.100000000000000000e+01 1.000000000000000000e+01 2.259864467170000069e+02
1.700000000000000000e+01 1.500000000000000000e+01 4.358042720319999717e+02
3.100000000000000000e+01 2.600000000000000000e+01 6.006442034130000138e+02
1.850000000000000000e+02 1.510000000000000000e+02 4.889812188419999984e+03
5.200000000000000000e+01 4.300000000000000000e+01 1.172977983759999915e+03
6.100000000000000000e+01 3.600000000000000000e+01 2.565710222929999873e+03
2.500000000000000000e+01 1.200000000000000000e+01 3.753586998669999957e+03
1.900000000000000000e+01 1.300000000000000000e+01 3.650222980789999951e+02
7.000000000000000000e+00 7.000000000000000000e+00 1.581261625250000122e+02
6.000000000000000000e+00 5.000000000000000000e+00 3.107621260149999785e+02
3.900000000000000000e+01 3.500000000000000000e+01 8.110739282399999865e+02
2.000000000000000000e+00 2.000000000000000000e+00 1.080856457720000066e+02
9.000000000000000000e+00 8.000000000000000000e+00 2.052248686559999840e+02
2.000000000000000000e+01 1.700000000000000000e+01 4.583265703359999748e+02
2.000000000000000000e+00 2.000000000000000000e+00 4.233213131489999626e+01
1.600000000000000000e+01 1.500000000000000000e+01 5.326936154859999988e+02
2.260000000000000000e+02 1.590000000000000000e+02 1.002456125780000002e+04
2.500000000000000000e+01 2.100000000000000000e+01 7.313118609839999635e+02
2.000000000000000000e+01 1.900000000000000000e+01 3.670378565500000150e+02
3.700000000000000000e+01 3.200000000000000000e+01 7.753983631080000123e+02
4.000000000000000000e+00 3.000000000000000000e+00 5.212065073180000496e+01
3.800000000000000000e+01 2.300000000000000000e+01 2.452821544769999946e+03
1.400000000000000000e+02 1.110000000000000000e+02 4.365778609070000130e+03
1.400000000000000000e+01 1.100000000000000000e+01 2.502941667279999933e+02
1.180000000000000000e+02 7.800000000000000000e+01 4.915830828840000322e+03
3.500000000000000000e+01 2.800000000000000000e+01 1.103584684440000046e+03
2.100000000000000000e+01 1.900000000000000000e+01 7.886754390710000280e+02
1.300000000000000000e+01 1.100000000000000000e+01 3.789983088980000048e+02
9.800000000000000000e+01 8.200000000000000000e+01 2.234022838800000045e+03
3.000000000000000000e+00 3.000000000000000000e+00 6.136623490529999714e+01
7.400000000000000000e+01 5.700000000000000000e+01 1.414413892249999890e+03
1.100000000000000000e+01 1.000000000000000000e+01 1.894076617949999957e+02
3.300000000000000000e+01 2.700000000000000000e+01 7.596671085760000324e+02
1.800000000000000000e+01 1.600000000000000000e+01 4.476296332349999716e+02
3.200000000000000000e+01 2.800000000000000000e+01 6.790751304809999738e+02
1.500000000000000000e+01 1.400000000000000000e+01 2.563718042369999921e+02
1.550000000000000000e+02 1.250000000000000000e+02 3.819503523450000102e+03
1.800000000000000000e+01 1.600000000000000000e+01 3.104174776009999732e+02
7.400000000000000000e+01 6.500000000000000000e+01 2.263384306049999850e+03
5.700000000000000000e+01 3.500000000000000000e+01 2.591258090079999874e+03
4.400000000000000000e+01 4.000000000000000000e+01 9.003032515460000695e+02
1.300000000000000000e+02 9.900000000000000000e+01 3.096834470320000037e+03
5.900000000000000000e+01 4.600000000000000000e+01 2.397990024780000113e+03
5.700000000000000000e+01 5.200000000000000000e+01 1.364498256400000400e+03
2.200000000000000000e+01 1.800000000000000000e+01 4.393870374290000314e+02
1.900000000000000000e+01 1.600000000000000000e+01 4.409447004819999734e+02
5.500000000000000000e+01 4.700000000000000000e+01 1.499740517480000108e+03
8.900000000000000000e+01 7.800000000000000000e+01 1.726225440960000014e+03
5.900000000000000000e+01 3.800000000000000000e+01 2.494160324299999957e+03
1.600000000000000000e+01 1.400000000000000000e+01 2.770473713719999864e+02
8.700000000000000000e+01 5.500000000000000000e+01 4.985441221750000295e+03
7.900000000000000000e+01 4.400000000000000000e+01 5.478608135540000148e+03
5.000000000000000000e+00 5.000000000000000000e+00 1.365302545920000057e+02
8.200000000000000000e+01 6.900000000000000000e+01 1.857673883239999896e+03
1.300000000000000000e+01 1.100000000000000000e+01 2.202847024059999796e+02
2.000000000000000000e+00 2.000000000000000000e+00 3.241849326319999847e+01
9.000000000000000000e+00 5.000000000000000000e+00 4.342620269249999865e+02
2.400000000000000000e+01 1.400000000000000000e+01 7.688205407280001964e+02
1.900000000000000000e+01 1.800000000000000000e+01 4.596089106169999923e+02
1.100000000000000000e+01 5.000000000000000000e+00 5.902585583380000571e+02
5.000000000000000000e+01 4.300000000000000000e+01 1.101359187599999586e+03
6.000000000000000000e+00 4.000000000000000000e+00 4.995214443809999807e+02
4.500000000000000000e+01 4.000000000000000000e+01 1.171109856029999946e+03
4.100000000000000000e+01 3.500000000000000000e+01 7.362439881089999290e+02
4.000000000000000000e+00 3.000000000000000000e+00 1.392033794710000052e+02
1.210000000000000000e+02 7.000000000000000000e+01 6.649697840030000407e+03
1.100000000000000000e+02 8.500000000000000000e+01 2.545482305300000462e+03
5.100000000000000000e+01 4.000000000000000000e+01 1.723317866880000111e+03
1.700000000000000000e+01 1.600000000000000000e+01 3.691350592059999940e+02
1.600000000000000000e+01 9.000000000000000000e+00 5.546623572000002014e+02
2.800000000000000000e+01 2.000000000000000000e+01 6.842516800800000283e+02
6.600000000000000000e+01 5.600000000000000000e+01 1.384729702869999983e+03
1.800000000000000000e+01 1.600000000000000000e+01 4.537931589809999764e+02
3.200000000000000000e+01 2.700000000000000000e+01 6.708534726300000557e+02
1.390000000000000000e+02 1.140000000000000000e+02 3.308626389890000155e+03
3.000000000000000000e+00 2.000000000000000000e+00 5.612341058169999997e+01
1.320000000000000000e+02 8.300000000000000000e+01 6.828845352710000043e+03
3.300000000000000000e+01 2.700000000000000000e+01 7.547383494619999738e+02
3.200000000000000000e+01 2.700000000000000000e+01 1.025028693890000113e+03
1.000000000000000000e+01 1.000000000000000000e+01 3.590851691680000499e+02
7.100000000000000000e+01 4.700000000000000000e+01 2.190196703489999891e+03
8.000000000000000000e+00 7.000000000000000000e+00 6.024274610580000626e+02
1.210000000000000000e+02 9.900000000000000000e+01 2.826840536210000209e+03
1.100000000000000000e+01 1.000000000000000000e+01 3.151550700180000035e+02
5.300000000000000000e+01 3.100000000000000000e+01 2.150880642120000175e+03
1.000000000000000000e+01 1.000000000000000000e+01 2.824228949769999986e+02
3.000000000000000000e+01 1.200000000000000000e+01 1.707362707940000064e+03
3.300000000000000000e+01 2.900000000000000000e+01 7.636429787289999922e+02
1.600000000000000000e+01 9.000000000000000000e+00 8.540187383660000933e+02
5.000000000000000000e+01 4.100000000000000000e+01 1.231030669279999984e+03
5.000000000000000000e+00 4.000000000000000000e+00 8.448184500159999288e+01
2.600000000000000000e+01 2.300000000000000000e+01 6.118375086500000180e+02
3.000000000000000000e+00 3.000000000000000000e+00 6.528263279749999981e+01
8.800000000000000000e+01 7.200000000000000000e+01 2.169674171260000094e+03
3.500000000000000000e+01 2.500000000000000000e+01 7.506658266050000066e+02
2.200000000000000000e+01 2.000000000000000000e+01 5.368981635029999779e+02
5.700000000000000000e+01 5.500000000000000000e+01 1.427081242310000107e+03
5.000000000000000000e+01 4.600000000000000000e+01 1.266773502949999965e+03
9.600000000000000000e+01 8.500000000000000000e+01 2.069594129520000024e+03
7.900000000000000000e+01 1.500000000000000000e+01 5.522360063619999892e+03
1.100000000000000000e+01 1.000000000000000000e+01 2.116464338179999913e+02
1.700000000000000000e+01 3.000000000000000000e+00 2.314540383659999861e+03
9.000000000000000000e+00 7.000000000000000000e+00 4.677256088540000292e+02
1.000000000000000000e+01 8.000000000000000000e+00 1.631702749160000110e+02
6.400000000000000000e+01 1.600000000000000000e+01 7.415127248019999570e+03
3.000000000000000000e+01 1.300000000000000000e+01 2.064168753829999787e+03
3.600000000000000000e+01 2.800000000000000000e+01 6.476377594109999336e+02
7.400000000000000000e+01 2.700000000000000000e+01 5.053494500169999810e+03
1.070000000000000000e+02 9.000000000000000000e+01 2.231218525209999825e+03
3.000000000000000000e+00 3.000000000000000000e+00 7.866483132279999779e+01
8.600000000000000000e+01 7.400000000000000000e+01 1.886113490610000099e+03
1.600000000000000000e+01 9.000000000000000000e+00 6.716844370459999709e+02
2.700000000000000000e+01 2.600000000000000000e+01 6.789503221919999305e+02
1.100000000000000000e+01 1.100000000000000000e+01 2.374671360670000126e+02
4.000000000000000000e+00 4.000000000000000000e+00 1.141876877610000065e+02
1.140000000000000000e+02 9.100000000000000000e+01 2.860561886500000128e+03
7.000000000000000000e+00 3.000000000000000000e+00 2.945403144869999892e+02
3.900000000000000000e+01 2.300000000000000000e+01 1.962528690220000044e+03
2.200000000000000000e+01 1.400000000000000000e+01 6.830369061159999546e+02
1.200000000000000000e+01 1.100000000000000000e+01 2.636226839230000110e+02
1.080000000000000000e+02 8.600000000000000000e+01 2.798221213830000124e+03
2.000000000000000000e+00 2.000000000000000000e+00 4.566238849369999997e+01
4.000000000000000000e+01 3.100000000000000000e+01 9.212936630289999584e+02
1.500000000000000000e+01 1.400000000000000000e+01 4.060277719519999664e+02
2.500000000000000000e+01 1.900000000000000000e+01 5.855938696650000566e+02
5.000000000000000000e+01 3.500000000000000000e+01 1.302736053889999994e+03
1.000000000000000000e+01 1.000000000000000000e+01 2.194450542449999944e+02
5.000000000000000000e+00 3.000000000000000000e+00 2.792005410279999751e+02
1.900000000000000000e+01 1.600000000000000000e+01 4.332372735309999712e+02
5.200000000000000000e+01 4.400000000000000000e+01 1.144536530359999915e+03
9.000000000000000000e+00 7.000000000000000000e+00 2.148839885359999755e+02
1.300000000000000000e+01 1.100000000000000000e+01 2.602223136299999737e+02
1.380000000000000000e+02 9.700000000000000000e+01 6.328044258120000450e+03
7.000000000000000000e+00 7.000000000000000000e+00 1.924403430029999811e+02
5.500000000000000000e+01 3.600000000000000000e+01 1.422370101120000072e+03
4.800000000000000000e+01 4.100000000000000000e+01 1.099682674200000065e+03
1.800000000000000000e+01 1.100000000000000000e+01 6.381424232640000582e+02
3.000000000000000000e+01 2.600000000000000000e+01 7.476867378099999542e+02
2.300000000000000000e+01 2.000000000000000000e+01 5.884407534780000333e+02
5.700000000000000000e+01 3.900000000000000000e+01 3.761493928840000081e+03
3.110000000000000000e+02 2.330000000000000000e+02 9.146182894820000001e+03
2.600000000000000000e+01 2.300000000000000000e+01 5.777496281259999478e+02
7.600000000000000000e+01 6.800000000000000000e+01 1.723756909499999892e+03
5.200000000000000000e+01 4.300000000000000000e+01 1.019448351069999944e+03
6.700000000000000000e+01 5.600000000000000000e+01 1.792845249570000078e+03
1.460000000000000000e+02 9.400000000000000000e+01 7.102264826280000307e+03
1.730000000000000000e+02 1.400000000000000000e+02 4.313215006350000294e+03
6.000000000000000000e+01 4.500000000000000000e+01 2.052303296909999972e+03
1.630000000000000000e+02 1.360000000000000000e+02 3.590535889769999812e+03
2.000000000000000000e+01 1.700000000000000000e+01 5.324482611580000366e+02
4.600000000000000000e+01 3.200000000000000000e+01 1.330983767839999928e+03
6.700000000000000000e+01 1.500000000000000000e+01 5.133047901760000059e+03
3.700000000000000000e+01 1.100000000000000000e+01 2.002359783130000096e+03
1.700000000000000000e+01 1.400000000000000000e+01 3.459418163550000145e+02
3.100000000000000000e+01 2.800000000000000000e+01 5.638747733609999386e+02
7.500000000000000000e+01 6.700000000000000000e+01 1.644834893039999997e+03
5.800000000000000000e+01 4.800000000000000000e+01 1.642195788989999983e+03
2.430000000000000000e+02 2.080000000000000000e+02 5.558833698940000431e+03
1.850000000000000000e+02 1.700000000000000000e+01 3.149910827770000105e+04
1.900000000000000000e+01 1.700000000000000000e+01 3.458529445769999597e+02
1.300000000000000000e+01 1.000000000000000000e+01 2.874314900029999649e+02
1.000000000000000000e+01 8.000000000000000000e+00 2.625405112079999981e+02
6.500000000000000000e+01 5.500000000000000000e+01 1.397286909400000013e+03
3.100000000000000000e+01 1.700000000000000000e+01 1.740848824740000055e+03
6.000000000000000000e+00 4.000000000000000000e+00 8.566563506399999994e+01
3.500000000000000000e+01 3.300000000000000000e+01 7.885666570660000616e+02
1.500000000000000000e+01 1.200000000000000000e+01 3.061806899240000348e+02
5.200000000000000000e+01 4.600000000000000000e+01 1.103109489639999993e+03
9.000000000000000000e+00 6.000000000000000000e+00 4.188078974809999977e+02
4.900000000000000000e+01 4.200000000000000000e+01 1.148234694759999911e+03
1.300000000000000000e+01 8.000000000000000000e+00 6.798507038830000511e+02
6.800000000000000000e+01 5.300000000000000000e+01 1.586928295319999961e+03
1.100000000000000000e+02 7.500000000000000000e+01 4.647669534229999954e+03
1.000000000000000000e+00 1.000000000000000000e+00 2.749394370090000095e+01
4.600000000000000000e+01 3.800000000000000000e+01 9.730990020230000255e+02
2.000000000000000000e+01 1.700000000000000000e+01 3.939049191919999657e+02
1.400000000000000000e+01 1.200000000000000000e+01 3.823733656399999745e+02
1.600000000000000000e+01 1.400000000000000000e+01 4.889913285100000166e+02
1.300000000000000000e+01 1.100000000000000000e+01 3.203566111509999814e+02
5.500000000000000000e+01 4.700000000000000000e+01 1.156875902669999959e+03
2.400000000000000000e+01 2.100000000000000000e+01 1.066304377129999921e+03
2.000000000000000000e+00 2.000000000000000000e+00 2.627503865369999758e+01
3.200000000000000000e+01 2.500000000000000000e+01 5.350119281510000064e+02
4.400000000000000000e+01 4.000000000000000000e+01 1.108066393209999887e+03
6.000000000000000000e+01 4.600000000000000000e+01 1.337253572020000092e+03
5.000000000000000000e+00 3.000000000000000000e+00 1.455008558600000015e+02
5.500000000000000000e+01 4.600000000000000000e+01 1.247230650120000064e+03
2.040000000000000000e+02 1.600000000000000000e+02 5.002147013910000169e+03
8.700000000000000000e+01 6.900000000000000000e+01 2.298763826760000029e+03
3.220000000000000000e+02 2.550000000000000000e+02 8.292326195390000066e+03
2.400000000000000000e+01 2.000000000000000000e+01 6.627451876580000771e+02
1.100000000000000000e+01 1.000000000000000000e+01 2.807096519739999962e+02
1.110000000000000000e+02 8.500000000000000000e+01 3.068270612580000034e+03
5.000000000000000000e+00 5.000000000000000000e+00 7.542321206100000097e+01
1.900000000000000000e+01 1.800000000000000000e+01 4.361938047490000372e+02
8.700000000000000000e+01 7.300000000000000000e+01 2.208610624660000212e+03
8.400000000000000000e+01 6.800000000000000000e+01 1.721309947199999897e+03
2.620000000000000000e+02 2.110000000000000000e+02 5.452108227319999969e+03
1.100000000000000000e+01 6.000000000000000000e+00 6.740097895180000478e+02
1.500000000000000000e+01 1.200000000000000000e+01 4.855915510440000276e+02
9.000000000000000000e+00 8.000000000000000000e+00 1.969702750340000250e+02
4.900000000000000000e+01 1.100000000000000000e+01 3.110640216329999930e+03
4.000000000000000000e+00 4.000000000000000000e+00 6.187278652490000042e+01
9.400000000000000000e+01 7.600000000000000000e+01 2.544360480069999994e+03
2.900000000000000000e+01 2.400000000000000000e+01 8.497162534930001812e+02
1.030000000000000000e+02 7.500000000000000000e+01 3.359126006200000120e+03
9.000000000000000000e+00 7.000000000000000000e+00 2.407198958540000149e+02
2.200000000000000000e+01 1.500000000000000000e+01 6.876904352380001910e+02
9.700000000000000000e+01 7.100000000000000000e+01 2.608716809940000076e+03
6.400000000000000000e+01 5.500000000000000000e+01 1.454526101729999937e+03
3.400000000000000000e+01 1.700000000000000000e+01 1.612420827740000050e+03
3.700000000000000000e+01 2.900000000000000000e+01 1.062541069119999975e+03
2.000000000000000000e+01 1.900000000000000000e+01 6.503104724099999885e+02
3.200000000000000000e+01 2.400000000000000000e+01 7.597335856419999800e+02
1.000000000000000000e+00 1.000000000000000000e+00 2.530291768909999917e+01
3.000000000000000000e+01 2.600000000000000000e+01 5.805214663730000666e+02
7.000000000000000000e+00 5.000000000000000000e+00 1.322467135360000157e+02
3.000000000000000000e+00 2.000000000000000000e+00 8.630735646450000331e+01
1.700000000000000000e+01 1.100000000000000000e+01 7.383487253019998207e+02
2.400000000000000000e+01 1.200000000000000000e+01 1.159023356290000038e+03
4.900000000000000000e+01 4.300000000000000000e+01 1.301048461719999978e+03
2.700000000000000000e+01 2.400000000000000000e+01 5.168481954950000272e+02
3.000000000000000000e+01 2.700000000000000000e+01 5.599955725019999591e+02
9.000000000000000000e+00 8.000000000000000000e+00 2.465550478609999914e+02
1.400000000000000000e+01 1.400000000000000000e+01 3.463545483759999684e+02
5.000000000000000000e+00 5.000000000000000000e+00 1.139762429960000105e+02
1.010000000000000000e+02 8.800000000000000000e+01 2.470609527099999923e+03
1.040000000000000000e+02 7.500000000000000000e+01 3.355833843419999994e+03
3.800000000000000000e+01 2.000000000000000000e+01 1.636439191359999995e+03
